glyph_name,ps_name,sort_design,sort_final
u16F00,u16F00,2001,1001
u16F01,u16F01,4002,1002
u16F02,u16F02,2101,1003
u16F03,u16F03,3001,1004
u16F04,u16F04,2002,1005
u16F05,u16F05,4003,1006
u16F06,u16F06,9001,1007
u16F07,u16F07,2102,1008
u16F08,u16F08,1001,1009
u16F09,u16F09,4004,1010
u16F0A,u16F0A,1002,1011
u16F0B,u16F0B,4005,1012
u16F0C,u16F0C,2103,1013
u16F0D,u16F0D,2104,1014
u16F0E,u16F0E,2105,1015
u16F0F,u16F0F,4006,1016
u16F10,u16F10,2003,1017
u16F11,u16F11,4007,1018
u16F12,u16F12,2201,1019
u16F13,u16F13,9002,1020
u16F14,u16F14,3002,1021
u16F15,u16F15,4008,1022
u16F16,u16F16,1003,1023
u16F17,u16F17,4009,1024
u16F18,u16F18,3003,1025
u16F19,u16F19,4010,1026
u16F1A,u16F1A,2004,1027
u16F1B,u16F1B,4011,1028
u16F1C,u16F1C,2301,1029
u16F1D,u16F1D,4012,1030
u16F1E,u16F1E,2005,1031
u16F1F,u16F1F,4013,1032
u16F20,u16F20,2106,1033
u16F21,u16F21,2107,1034
u16F22,u16F22,4014,1035
u16F23,u16F23,3004,1036
u16F24,u16F24,4015,1037
u16F25,u16F25,9003,1038
u16F26,u16F26,2108,1039
u16F27,u16F27,9004,1040
u16F28,u16F28,1004,1041
u16F29,u16F29,4016,1042
u16F2A,u16F2A,2006,1043
u16F2B,u16F2B,4017,1044
u16F2C,u16F2C,2206,1045
u16F2D,u16F2D,4018,1046
u16F2E,u16F2E,2117,1047
u16F2F,u16F2F,4019,1048
u16F30,u16F30,2118,1049
u16F31,u16F31,2110,1050
u16F32,u16F32,2111,1051
u16F33,u16F33,2203,1052
u16F34,u16F34,2301,1053
u16F35,u16F35,1005,1054
u16F36,u16F36,4020,1055
u16F37,u16F37,2112,1056
u16F38,u16F38,4021,1057
u16F39,u16F39,2113,1058
u16F3A,u16F3A,1006,1059
u16F3B,u16F3B,2204,1060
u16F3C,u16F3C,4022,1061
u16F3D,u16F3D,2007,1062
u16F3E,u16F3E,4023,1063
u16F3F,u16F3F,9005,1064
u16F40,u16F40,1007,1065
u16F41,u16F41,4024,1066
u16F42,u16F42,1008,1067
u16F43,u16F43,1009,1068
u16F44,u16F44,4025,1069
u16F45,u16F45,4026,1070
u16F46,u16F46,4027,1071
u16F47,u16F47,4028,1072
u16F48,u16F48,2114,1073
u16F49,u16F49,2115,1074
u16F4A,u16F4A,2116,1075
wart,wart,4001,1099
dot,dot,6001,2000
u16F01.dot,u16F01.dot,6002,2001
u16F05.dot,u16F05.dot,6003,2002
u16F09.dot,u16F09.dot,6004,2003
u16F0B.dot,u16F0B.dot,6005,2004
u16F0F.dot,u16F0F.dot,6006,2005
u16F11.dot,u16F11.dot,6007,2006
u16F15.dot,u16F15.dot,6008,2007
u16F17.dot,u16F17.dot,6009,2008
u16F19.dot,u16F19.dot,6010,2009
u16F1B.dot,u16F1B.dot,6011,2010
u16F1D.dot,u16F1D.dot,6012,2011
u16F1F.dot,u16F1F.dot,6013,2012
u16F22.dot,u16F22.dot,6014,2013
u16F24.dot,u16F24.dot,6015,2014
u16F29.dot,u16F29.dot,6016,2015
u16F2B.dot,u16F2B.dot,6017,2016
u16F2D.dot,u16F2D.dot,6018,2017
u16F2F.dot,u16F2F.dot,6019,2018
u16F36.dot,u16F36.dot,6020,2019
u16F38.dot,u16F38.dot,6021,2020
u16F3C.dot,u16F3C.dot,6022,2021
u16F3E.dot,u16F3E.dot,6023,2022
u16F41.dot,u16F41.dot,6024,2023
u16F44.dot,u16F44.dot,6025,2024
u16F45.dot,u16F45.dot,6026,2025
u16F46.dot,u16F46.dot,6027,2026
u16F47.dot,u16F47.dot,6028,2027
u16F02.ygp,u16F02.ygp,7101,2101
u16F14.ygp,u16F14.ygp,7102,2102
u16F23.ygp,u16F23.ygp,7103,2103
u16F04.narrow,u16F04.narrow,7151,2201
u16F10.narrow,u16F10.narrow,7152,2202
u16F14.flat,u16F14.flat,7501,2301
u16F23.flat,u16F23.flat,7502,2302
u16F2F.ywqa,u16F2F.ywqa,7504,2303
u16F35.ywqa,u16F35.ywqa,7503,2304
u16F04.lpo,u16F04.lpo,7601,2401
u16F10.lpo,u16F10.lpo,7602,2402
u16F33.lpo,u16F33.lpo,7606,2403
u16F04.hmdd,u16F04.hmdd,7701,2501
u16F05.hmdd,u16F05.hmdd,7705,2502
u16F10.hmdd,u16F10.hmdd,7702,2503
u16F11.hmdd,u16F11.hmdd,7706,2504
u16F14.hmdd,u16F14.hmdd,7703,2505
u16F15.hmdd,u16F15.hmdd,7707,2506
u16F23.hmdd,u16F23.hmdd,7704,2507
u16F24.hmdd,u16F24.hmdd,7708,2508
u16F4F,u16F4F,2701,3001
u16F0E_u16F4F,u16F0E_u16F4F,5901,3002
u16F10_u16F4F,u16F10_u16F4F,5902,3003
u16F50,u16F50,2205,3100
u16F51,u16F51,5811,3251
u16F52,u16F52,5821,3252
u16F53,u16F53,5831,3253
u16F51.mark,u16F51.mark,5812,3351
u16F52.mark,u16F52.mark,5822,3352
u16F53.mark,u16F53.mark,5832,3353
u16F04_u16F51,u16F04_u16F51,7301,3451
u16F10_u16F51,u16F10_u16F51,7302,3452
u16F23_u16F51,u16F23_u16F51,7303,3453
u16F54,u16F54,5001,4001
u16F55,u16F55,2501,4002
u16F56,u16F56,5002,4003
u16F57,u16F57,2601,4004
u16F58,u16F58,2602,4005
u16F59,u16F59,2502,4006
u16F5A,u16F5A,5003,4007
u16F5B,u16F5B,5004,4008
u16F5C,u16F5C,2603,4009
u16F5D,u16F5D,2503,4010
u16F5E,u16F5E,2604,4011
u16F5F,u16F5F,5005,4012
u16F60,u16F60,2605,4013
u16F61,u16F61,2504,4014
u16F62,u16F62,2505,4015
u16F63,u16F63,2606,4016
u16F64,u16F64,2607,4017
u16F65,u16F65,5006,4018
u16F66,u16F66,2608,4019
u16F67,u16F67,5007,4020
u16F68,u16F68,2609,4021
u16F69,u16F69,2610,4022
u16F6A,u16F6A,2506,4023
u16F6B,u16F6B,2507,4024
u16F6C,u16F6C,5008,4025
u16F6D,u16F6D,5009,4026
u16F6E,u16F6E,5010,4027
u16F6F,u16F6F,5011,4028
u16F70,u16F70,5012,4029
u16F71,u16F71,2508,4030
u16F72,u16F72,5013,4031
u16F73,u16F73,2611,4032
u16F74,u16F74,2612,4033
u16F75,u16F75,2509,4034
u16F76,u16F76,5014,4035
u16F77,u16F77,2510,4036
u16F78,u16F78,5015,4037
u16F79,u16F79,2511,4038
u16F7A,u16F7A,5016,4039
u16F7B,u16F7B,2613,4040
u16F7C,u16F7C,5017,4041
u16F7D,u16F7D,5018,4042
u16F7E,u16F7E,5019,4043
u16F7F,u16F7F,5020,4044
u16F80,u16F80,5021,4045
u16F81,u16F81,5022,4046
u16F82,u16F82,5023,4047
u16F83,u16F83,5024,4048
u16F84,u16F84,5025,4049
u16F85,u16F85,5026,4050
u16F86,u16F86,5027,4051
u16F87,u16F87,5028,4052
u16F54.mark,u16F54.mark,5701,5001
u16F55.mark,u16F55.mark,5501,5002
u16F56.mark,u16F56.mark,5702,5003
u16F57.mark,u16F57.mark,5601,5004
u16F58.mark,u16F58.mark,5602,5005
u16F59.mark,u16F59.mark,5502,5006
u16F5A.mark,u16F5A.mark,5703,5007
u16F5B.mark,u16F5B.mark,5704,5008
u16F5C.mark,u16F5C.mark,5603,5009
u16F5D.mark,u16F5D.mark,5503,5010
u16F5E.mark,u16F5E.mark,5604,5011
u16F5F.mark,u16F5F.mark,5705,5012
u16F60.mark,u16F60.mark,5605,5013
u16F61.mark,u16F61.mark,5504,5014
u16F62.mark,u16F62.mark,5505,5015
u16F63.mark,u16F63.mark,5606,5016
u16F64.mark,u16F64.mark,5607,5017
u16F65.mark,u16F65.mark,5706,5018
u16F66.mark,u16F66.mark,5608,5019
u16F67.mark,u16F67.mark,5707,5020
u16F68.mark,u16F68.mark,5609,5021
u16F69.mark,u16F69.mark,5610,5022
u16F6A.mark,u16F6A.mark,5506,5023
u16F6B.mark,u16F6B.mark,5507,5024
u16F6C.mark,u16F6C.mark,5708,5025
u16F6D.mark,u16F6D.mark,5709,5026
u16F6E.mark,u16F6E.mark,5710,5027
u16F6F.mark,u16F6F.mark,5711,5028
u16F70.mark,u16F70.mark,5712,5029
u16F71.mark,u16F71.mark,5508,5030
u16F72.mark,u16F72.mark,5713,5031
u16F73.mark,u16F73.mark,5611,5032
u16F74.mark,u16F74.mark,5612,5033
u16F75.mark,u16F75.mark,5509,5034
u16F76.mark,u16F76.mark,5714,5035
u16F77.mark,u16F77.mark,5510,5036
u16F78.mark,u16F78.mark,5715,5037
u16F79.mark,u16F79.mark,5511,5038
u16F7A.mark,u16F7A.mark,5716,5039
u16F7B.mark,u16F7B.mark,5613,5040
u16F7C.mark,u16F7C.mark,5717,5041
u16F7D.mark,u16F7D.mark,5718,5042
u16F7E.mark,u16F7E.mark,5719,5043
u16F7F.mark,u16F7F.mark,5720,5044
u16F80.mark,u16F80.mark,5721,5045
u16F81.mark,u16F81.mark,5722,5046
u16F82.mark,u16F82.mark,5723,5047
u16F83.mark,u16F83.mark,5724,5048
u16F84.mark,u16F84.mark,5725,5049
u16F85.mark,u16F85.mark,5726,5050
u16F86.mark,u16F86.mark,5727,5051
u16F87.mark,u16F87.mark,5728,5052
u16F57.open,u16F57.open,7401,5101
u16F57.mark.open,u16F57.mark.open,7402,5102
u16F58.lpo,u16F58.lpo,7603,5201
u16F58.mark.lpo,u16F58.mark.lpo,7604,5202
u16F5E.hmdd,u16F5E.hmdd,7720,5301
u16F5E.mark.hmdd,u16F5E.mark.hmdd,7721,5302
u16F5F.hmdd,u16F5F.hmdd,7723,5303
u16F5F.mark.hmdd,u16F5F.mark.hmdd,7722,5304
u16F7A.point,u16F7A.point,7201,5401
u16F7A.mark.point,u16F7A.mark.point,7202,5402
u16F8F,u16F8F,2702,6001
u16F90,u16F90,2703,6002
u16F91,u16F91,2704,6003
u16F92,u16F92,2705,6004
tonemarkvisible,tonemarkvisible,7990,6100
u16F8F.visible,u16F8F.visible,7991,6101
u16F90.visible,u16F90.visible,7992,6102
u16F91.visible,u16F91.visible,7993,6103
u16F92.visible,u16F92.visible,7994,6104
u16F93,u16F93,7901,6201
u16F94,u16F94,7902,6202
u16F95,u16F95,7903,6203
u16F96,u16F96,7904,6204
u16F97,u16F97,7905,6205
u16F98,u16F98,7906,6206
u16F99,u16F99,7907,6207
u16F9A,u16F9A,7911,6208
u16F9B,u16F9B,7912,6209
u16F9C,u16F9C,7913,6210
u16F9D,u16F9D,7914,6211
u16F9E,u16F9E,7915,6212
u16F9F,u16F9F,7916,6213
uni3000,uni3000,8101,7000
uni3001,uni3001,8102,7001
uni3002,uni3002,8103,7002
uni3007,uni3007,8104,7003
uni3008,uni3008,8105,7004
uni3009,uni3009,8106,7005
uni300A,uni300A,8107,7006
uni300B,uni300B,8108,7007
uni300C,uni300C,8109,7008
uni300D,uni300D,8110,7009
uni300E,uni300E,8111,7010
uni300F,uni300F,8112,7011
uni3010,uni3010,8113,7012
uni3011,uni3011,8114,7013
uni301D,uni301D,8115,7014
uni301E,uni301E,8116,7015
uni301F,uni301F,8117,7016
uni3001.lpo,uni3001.lpo,7605,7101
exclam.full,exclam.full,8201,8001
parenleft.full,parenleft.full,8202,8002
parenright.full,parenright.full,8203,8003
comma.full,comma.full,8204,8004
period.full,period.full,8205,8005
colon.full,colon.full,8206,8006
semicolon.full,semicolon.full,8207,8007
question.full,question.full,8208,8008
.notdef,.notdef,20001,8999
uni2000,uni2000,8901,9000
uni2001,uni2001,8902,9001
uni2002,uni2002,8903,9002
uni2003,uni2003,8904,9003
uni2004,uni2004,8905,9004
uni2005,uni2005,8906,9005
uni2006,uni2006,8907,9006
figurespace,figurespace,12001,9007
uni2008,uni2008,8908,9008
uni2009,uni2009,8909,9009
uni200A,uni200A,8910,9010
uni200B,uni200B,8911,9011
uni200C,uni200C,8912,9012
uni200D,uni200D,8913,9013
uni200E,uni200E,8914,9014
uni200F,uni200F,8915,9015
uni2028,uni2028,8916,9016
uni2029,uni2029,8917,9017
uni202A,uni202A,8918,9018
uni202B,uni202B,8919,9019
uni202C,uni202C,8920,9020
uni202D,uni202D,8921,9021
uni202E,uni202E,8922,9022
NNBS,NNBS,12016,9023
uni2060,uni2060,8004,9024
ZWNBS,ZWNBS,19004,9025
uniFE00,uniFE00,8923,9050
uniFE01,uniFE01,8924,9051
uniFE02,uniFE02,8925,9052
uniFE03,uniFE03,8926,9053
uniFE04,uniFE04,8927,9054
uniFE05,uniFE05,8928,9055
uniFE06,uniFE06,8929,9056
uniFE07,uniFE07,8930,9057
uniFE08,uniFE08,8931,9058
uniFE09,uniFE09,8932,9059
uniFE0A,uniFE0A,8933,9060
uniFE0B,uniFE0B,8934,9061
uniFE0C,uniFE0C,8935,9062
uniFE0D,uniFE0D,8936,9063
uniFE0F,uniFE0F,8937,9064
uniFFFC,uniFFFC,8938,9080
uniFFFD,uniFFFD,8939,9081
uni2010,uni2010,8001,9101
uni2011,uni2011,8002,9102
figuredash,figuredash,12002,9103
endash,endash,12003,9104
emdash,emdash,12004,9105
horizontalbar,horizontalbar,12005,9106
quoteleft,quoteleft,12006,9201
quoteright,quoteright,12007,9202
quotesinglbase,quotesinglbase,12008,9203
quotedblleft,quotedblleft,12009,9204
quotedblright,quotedblright,12010,9205
quotedblbase,quotedblbase,12011,9206
uni2027,uni2027,8003,9211
guilsinglleft,guilsinglleft,12020,9211
guilsinglright,guilsinglright,12021,9212
dagger,dagger,12012,9320
daggerdbl,daggerdbl,12013,9321
bullet,bullet,12014,9322
ellipsis,ellipsis,12015,9326
perthousand,perthousand,12017,9330
prime,prime,12018,9332
dblprime,dblprime,12019,9333
fraction,fraction,12022,9344
space,space,10001,10001
exclam,exclam,10002,10002
quotedbl,quotedbl,10003,10003
numbersign,numbersign,10004,10004
dollar,dollar,10005,10005
percent,percent,10006,10006
ampersand,ampersand,10007,10007
quotesingle,quotesingle,10008,10008
parenleft,parenleft,10009,10009
parenright,parenright,10010,10010
asterisk,asterisk,10011,10011
plus,plus,10012,10012
comma,comma,10013,10013
hyphen,hyphen,10014,10014
period,period,10015,10015
slash,slash,10016,10016
zero,zero,10017,10017
one,one,10018,10018
two,two,10019,10019
three,three,10020,10020
four,four,10021,10021
five,five,10022,10022
six,six,10023,10023
seven,seven,10024,10024
eight,eight,10025,10025
nine,nine,10026,10026
colon,colon,10027,10027
semicolon,semicolon,10028,10028
less,less,10029,10029
equal,equal,10030,10030
greater,greater,10031,10031
question,question,10032,10032
at,at,10033,10033
A,A,10034,10034
B,B,10035,10035
C,C,10036,10036
D,D,10037,10037
E,E,10038,10038
F,F,10039,10039
G,G,10040,10040
H,H,10041,10041
I,I,10042,10042
J,J,10043,10043
K,K,10044,10044
L,L,10045,10045
M,M,10046,10046
N,N,10047,10047
O,O,10048,10048
P,P,10049,10049
Q,Q,10050,10050
R,R,10051,10051
S,S,10052,10052
T,T,10053,10053
U,U,10054,10054
V,V,10055,10055
W,W,10056,10056
X,X,10057,10057
Y,Y,10058,10058
Z,Z,10059,10059
bracketleft,bracketleft,10060,10060
backslash,backslash,10061,10061
bracketright,bracketright,10062,10062
asciicircum,asciicircum,10063,10063
underscore,underscore,10064,10064
grave,grave,10065,10065
a,a,10066,10066
b,b,10067,10067
c,c,10068,10068
d,d,10069,10069
e,e,10070,10070
f,f,10071,10071
g,g,10072,10072
h,h,10073,10073
i,i,10074,10074
j,j,10075,10075
k,k,10076,10076
l,l,10077,10077
m,m,10078,10078
n,n,10079,10079
o,o,10080,10080
p,p,10081,10081
q,q,10082,10082
r,r,10083,10083
s,s,10084,10084
t,t,10085,10085
u,u,10086,10086
v,v,10087,10087
w,w,10088,10088
x,x,10089,10089
y,y,10090,10090
z,z,10091,10091
braceleft,braceleft,10092,10092
bar,bar,10093,10093
braceright,braceright,10094,10094
asciitilde,asciitilde,10095,10095
nbspace,nbspace,10096,10096
exclamdown,exclamdown,10097,10097
cent,cent,10098,10098
sterling,sterling,10099,10099
currency,currency,10100,10100
yen,yen,10101,10101
brokenbar,brokenbar,10102,10102
section,section,10103,10103
dieresis,dieresis,10104,10104
copyright,copyright,10105,10105
ordfeminine,ordfeminine,10106,10106
guillemotleft,guillemotleft,10107,10107
logicalnot,logicalnot,10108,10108
sfthyphen,sfthyphen,10109,10109
registered,registered,10110,10110
macron,macron,10111,10111
degree,degree,10112,10112
plusminus,plusminus,10113,10113
two.sups,two.sups,10114,10114
three.sups,three.sups,10115,10115
acute,acute,10116,10116
mu.math,mu.math,10117,10117
paragraph,paragraph,10118,10118
periodcentered,periodcentered,10119,10119
cedilla,cedilla,10120,10120
one.sups,one.sups,10121,10121
ordmasculine,ordmasculine,10122,10122
guillemotright,guillemotright,10123,10123
onequarter,onequarter,10124,10124
onehalf,onehalf,10125,10125
threequarters,threequarters,10126,10126
questiondown,questiondown,10127,10127
Agrave,Agrave,10128,10128
Aacute,Aacute,10129,10129
Acircumflex,Acircumflex,10130,10130
Atilde,Atilde,10131,10131
Adieresis,Adieresis,10132,10132
Aring,Aring,10133,10133
AE,AE,10134,10134
Ccedilla,Ccedilla,10135,10135
Egrave,Egrave,10136,10136
Eacute,Eacute,10137,10137
Ecircumflex,Ecircumflex,10138,10138
Edieresis,Edieresis,10139,10139
Igrave,Igrave,10140,10140
Iacute,Iacute,10141,10141
Icircumflex,Icircumflex,10142,10142
Idieresis,Idieresis,10143,10143
Eth,Eth,10144,10144
Ntilde,Ntilde,10145,10145
Ograve,Ograve,10146,10146
Oacute,Oacute,10147,10147
Ocircumflex,Ocircumflex,10148,10148
Otilde,Otilde,10149,10149
Odieresis,Odieresis,10150,10150
multiply,multiply,10151,10151
Oslash,Oslash,10152,10152
Ugrave,Ugrave,10153,10153
Uacute,Uacute,10154,10154
Ucircumflex,Ucircumflex,10155,10155
Udieresis,Udieresis,10156,10156
Yacute,Yacute,10157,10157
Thorn,Thorn,10158,10158
germandbls,germandbls,10159,10159
agrave,agrave,10160,10160
aacute,aacute,10161,10161
acircumflex,acircumflex,10162,10162
atilde,atilde,10163,10163
adieresis,adieresis,10164,10164
aring,aring,10165,10165
ae,ae,10166,10166
ccedilla,ccedilla,10167,10167
egrave,egrave,10168,10168
eacute,eacute,10169,10169
ecircumflex,ecircumflex,10170,10170
edieresis,edieresis,10171,10171
igrave,igrave,10172,10172
iacute,iacute,10173,10173
icircumflex,icircumflex,10174,10174
idieresis,idieresis,10175,10175
eth,eth,10176,10176
ntilde,ntilde,10177,10177
ograve,ograve,10178,10178
oacute,oacute,10179,10179
ocircumflex,ocircumflex,10180,10180
otilde,otilde,10181,10181
odieresis,odieresis,10182,10182
divide,divide,10183,10183
oslash,oslash,10184,10184
ugrave,ugrave,10185,10185
uacute,uacute,10186,10186
ucircumflex,ucircumflex,10187,10187
udieresis,udieresis,10188,10188
yacute,yacute,10189,10189
thorn,thorn,10190,10190
ydieresis,ydieresis,10191,10191
Amacron,Amacron,10192,10192
amacron,amacron,10193,10193
Abreve,Abreve,10194,10194
abreve,abreve,10195,10195
Aogonek,Aogonek,10196,10196
aogonek,aogonek,10197,10197
Cacute,Cacute,10198,10198
cacute,cacute,10199,10199
